stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
470,WElm-B,Prince William Pkwy @ Elm Farm Rd,,38.659759,-77.324021,,,,,,0
471,WHedg-B,Old Bridge Rd @ Hedges Run Dr,,38.684622,-77.313651,,,,,,0
472,WAnt-B,Old Bridge Rd @ Antietam Rd,,38.683038,-77.301132,,,,,,0
473,WColby-B,Old Bridge Rd @ Colby Dr,,38.678597,-77.283554,,,,,,0
474,WEly-B,Old Bridge Rd @ Elysian Dr,,38.674307,-77.264481,,,,,,0
476,WPHosp-B,Opitz Blvd @ Sentara Medical Center,2300 Opitz Blvd,38.634794,-77.283986,,,,,,0
600,LinLot,Lindendale Commuter Lot,Dale Blvd & Ridgefield Rd,38.660435,-77.360471,,,,,,0
602,DaCLot,Dale City Commuter Lot,Dale Blvd & Gemini Way,38.646798,-77.341134,,,,,,0
603,DaleNFAM,Dale Blvd @ N Forestdale Ave,,38.640823,-77.333267,,,,,,0
605,DalDarAM,Dale Blvd @ Darbydale Ave,,38.6385,-77.325111,,,,,,0
608,Pier1AM,Potomac Mills Rd @ Gideon Dr,,38.640035,-77.293867,,,,,,0
609,TelPkyAM,Telegraph Rd @ Prince William Pkwy,,38.653503,-77.290519,,,,,,0
610,HorLot1A,Horner Rd Commuter Lot Stop 1 AM,Horner Rd Commuter Lot Service Drive & Telegraph Rd,38.658658,-77.280651,,,,,,0
611,TelPkyPM,Telegraph Rd @ Prince William Pkwy,,38.652733,-77.290604,,,,,,0
613,HorLot2A,Horner Rd Commuter Lot Stop 2 AM,orner Road Commuter Lot Service Drive & Telegraph Rd,38.658922,-77.283081,,,,,,0
614,PMLotPM,Potomac Mills Commuter Lot,Potomac Mills Cir & Potomac Mills Rd,38.640388,-77.293702,,,,,,0
616,DalForPM,Dale Blvd @ Forestdale Ave,,38.639,-77.3245,,,,,,0
617,DalNFPM,Dale Blvd @ N Forestdale Ave,,38.640988,-77.332561,,,,,,0
714,TMLot,Tackett's Mill Commuter Lot,Tacketts Mill Dr & Old Bridge Rd,38.676358,-77.279119,,,,,,0
715,LRLot,Lake Ridge Commuter Lot Departures,Minnieville Rd & Old Bridge Rd,38.676003,-77.276511,,,,,,0
716,HecLotAM,Old Bridge Rd and 123 Commuter Lot,Old Bridge Rd & Gordon Blvd,38.674992,-77.255351,,,,,,0
717,HecLotPM,Old Bridge Rd and 123 Commuter Lot,Old Bridge Rd & Gordon Blvd,38.674325,-77.255542,,,,,,0
902,WatSBAM,Waterway Dr @ Spring Branch Blvd,,38.624943,-77.348024,,,,,,0
903,WatHolAM,Waterway Dr @ Holleyside Dr,,38.623583,-77.348936,,,,,,0
904,WatTRAM,Waterway Dr @ Timber Ridge Dr,,38.622194,-77.348666,,,,,,0
905,WatEdgAM,Waterway Dr @ Edgehill Dr,,38.621127,-77.346531,,,,,,0
906,WatSGAM,Waterway Dr @ Silvan Glen Dr,,38.619993,-77.344467,,,,,,0
907,WatGCAM,Waterway Dr @ Golf Club Dr,,38.616983,-77.341626,,,,,,0
908,WatFalAM,Waterway Dr @ Fallstone Pl,,38.611845,-77.337889,,,,,,0
909,WatAvoAM,Waterway Dr @ Avon Dr,,38.608865,-77.335526,,,,,,0
910,WatAlePM,Waterway Dr @ Alexander Pl,,38.603408,-77.338941,,,,,,0
911,WatAshAM,Waterway Dr @ Ashgrove Dr,,38.605115,-77.344004,,,,,,0
912,WatBraPM,Waterway Dr @ Brawner Dr,,38.606009,-77.34731,,,,,,0
913,WatMonAM,Waterway Dr @ Moncure Dr,,38.60861,-77.350549,,,,,,0
914,WatMtAM,Waterway Dr @ Montview Dr,,38.609827,-77.353191,,,,,,0
915,WatWidAM,Waterway Dr @ Widewater Dr,,38.610843,-77.355336,,,,,,0
