trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
6813020,AT1,2278,"Van Dorn Metro",,0,128901602,shp-1-57,2,2,
6814020,AT1,2278,"Van Dorn Metro",,0,128892302,shp-1-57,2,2,
6815020,AT1,2278,"Van Dorn Metro",,0,128892202,shp-1-57,2,2,
6816020,AT1,2278,"Van Dorn Metro",,0,128912002,shp-1-57,2,2,
6817020,AT1,2278,"Van Dorn Metro",,0,128904802,shp-1-57,2,2,
6819020,AT1,2278,"Van Dorn Metro",,0,128908702,shp-1-57,2,2,
6820020,AT1,2278,"Van Dorn Metro",,0,128888802,shp-1-57,2,2,
6821020,AT1,2278,"Van Dorn Metro",,0,128904802,shp-1-57,2,2,
6822020,AT1,2278,"Van Dorn Metro",,0,128888802,shp-1-57,2,2,
6823020,AT1,2278,"Van Dorn Metro",,0,128904802,shp-1-57,2,2,
6936020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128888802,shp-1-54,2,2,
6937020,AT1,2278,"Van Dorn Metro",,0,128904802,shp-1-57,2,2,
6938020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128895202,shp-1-54,2,2,
6939020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128901702,shp-1-54,2,2,
6940020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128905102,shp-1-54,2,2,
6941020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128901602,shp-1-54,2,2,
6942020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128895202,shp-1-54,2,2,
6943020,AT1,2278,"Van Dorn Metro (Skips Landmark Mall)",,0,128895702,shp-1-54,2,2,
6944020,AT1,2278,"Van Dorn Metro",,0,128905102,shp-1-57,2,2,
6959020,AT1,2278,"Van Dorn Metro",,0,128915102,shp-1-57,2,2,
6960020,AT1,2278,"Van Dorn Metro",,0,128997202,shp-1-57,2,2,
6961020,AT1,2278,"Van Dorn Metro",,0,128908702,shp-1-57,2,2,
6962020,AT1,2278,"Van Dorn Metro",,0,128888802,shp-1-57,2,2,
6963020,AT1,2278,"Van Dorn Metro",,0,128915102,shp-1-57,2,2,
6964020,AT1,2278,"Van Dorn Metro",,0,128918402,shp-1-57,2,2,
6965020,AT1,2278,"Van Dorn Metro",,0,128901602,shp-1-57,2,2,
6966020,AT1,2278,"Van Dorn Metro",,0,128892302,shp-1-57,2,2,
7395020,AT1,2278,"Van Dorn Metro",,0,128901802,shp-1-57,2,2,
6476020,AT1,2278,"Southern Towers",,1,128892302,shp-1-05,2,2,
6763020,AT1,2278,"Seminary Plaza",,1,128888802,shp-1-02,2,2,
6764020,AT1,2278,"Seminary Plaza",,1,128904702,shp-1-02,2,2,
6765020,AT1,2278,"Seminary Plaza",,1,128898102,shp-1-02,2,2,
6766020,AT1,2278,"Seminary Plaza",,1,128904802,shp-1-02,2,2,
6767020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6768020,AT1,2278,"Seminary Plaza",,1,128904702,shp-1-02,2,2,
6769020,AT1,2278,"Seminary Plaza",,1,128895702,shp-1-02,2,2,
6770020,AT1,2278,"Seminary Plaza",,1,128904802,shp-1-02,2,2,
6771020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6772020,AT1,2278,"Seminary Plaza",,1,128895002,shp-1-02,2,2,
6773020,AT1,2278,"Seminary Plaza",,1,128892102,shp-1-02,2,2,
6774020,AT1,2278,"Seminary Plaza",,1,128895202,shp-1-02,2,2,
6775020,AT1,2278,"Seminary Plaza",,1,128892202,shp-1-02,2,2,
6776020,AT1,2278,"Seminary Plaza",,1,128895002,shp-1-02,2,2,
6777020,AT1,2278,"Seminary Plaza",,1,128908702,shp-1-02,2,2,
6778020,AT1,2278,"Seminary Plaza",,1,128895202,shp-1-02,2,2,
6779020,AT1,2278,"Seminary Plaza",,1,128892202,shp-1-02,2,2,
6780020,AT1,2278,"Seminary Plaza",,1,128912002,shp-1-02,2,2,
6781020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6782020,AT1,2278,"Seminary Plaza",,1,128892302,shp-1-02,2,2,
6783020,AT1,2278,"Seminary Plaza",,1,128892202,shp-1-02,2,2,
6784020,AT1,2278,"Seminary Plaza",,1,128912002,shp-1-02,2,2,
6785020,AT1,2278,"Seminary Plaza",,1,128904802,shp-1-02,2,2,
6786020,AT1,2278,"Seminary Plaza",,1,128908702,shp-1-02,2,2,
6787020,AT1,2278,"Seminary Plaza",,1,128895202,shp-1-02,2,2,
6788020,AT1,2278,"Seminary Plaza",,1,128904802,shp-1-02,2,2,
6789020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6790020,AT1,2278,"Seminary Plaza",,1,128888802,shp-1-02,2,2,
6791020,AT1,2278,"Seminary Plaza",,1,128904802,shp-1-02,2,2,
6792020,AT1,2278,"Seminary Plaza",,1,128888802,shp-1-02,2,2,
6818020,AT1,2278,"Seminary Plaza",,1,128888802,shp-1-02,2,2,
6945020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6946020,AT1,2278,"Seminary Plaza",,1,128895202,shp-1-02,2,2,
6947020,AT1,2278,"Seminary Plaza",,1,128895702,shp-1-02,2,2,
6948020,AT1,2278,"Seminary Plaza",,1,128905102,shp-1-02,2,2,
6949020,AT1,2278,"Seminary Plaza",,1,128895002,shp-1-02,2,2,
6950020,AT1,2278,"Seminary Plaza",,1,128898102,shp-1-02,2,2,
6951020,AT1,2278,"Seminary Plaza",,1,128908702,shp-1-02,2,2,
6952020,AT1,2278,"Seminary Plaza",,1,128888802,shp-1-02,2,2,
6953020,AT1,2278,"Seminary Plaza",,1,128915102,shp-1-02,2,2,
6954020,AT1,2278,"Seminary Plaza",,1,128997202,shp-1-02,2,2,
6955020,AT1,2278,"Seminary Plaza",,1,128901602,shp-1-02,2,2,
6956020,AT1,2278,"Seminary Plaza",,1,128892302,shp-1-02,2,2,
6957020,AT1,2278,"Seminary Plaza",,1,128892202,shp-1-02,2,2,
6958020,AT1,2278,"Seminary Plaza",,1,128918402,shp-1-02,2,2,
6731020,AT10,2278,"King St Metro",,0,128898902,shp-10-51,2,2,
6732020,AT10,2278,"King St Metro",,0,128904902,shp-10-51,2,2,
6733020,AT10,2278,"King St Metro",,0,128898902,shp-10-51,2,2,
6734020,AT10,2278,"King St Metro",,0,128904902,shp-10-51,2,2,
6735020,AT10,2278,"King St Metro",,0,128898902,shp-10-51,2,2,
6736020,AT10,2278,"King St Metro",,0,128908602,shp-10-51,2,2,
6737020,AT10,2278,"King St Metro",,0,128895302,shp-10-51,2,2,
6738020,AT10,2278,"King St Metro",,0,128898202,shp-10-51,2,2,
6739020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6740020,AT10,2278,"King St Metro",,0,128898202,shp-10-51,2,2,
6741020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6742020,AT10,2278,"King St Metro",,0,128899002,shp-10-51,2,2,
6743020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6744020,AT10,2278,"King St Metro",,0,128899002,shp-10-51,2,2,
6745020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6746020,AT10,2278,"King St Metro",,0,128899002,shp-10-51,2,2,
6747020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6748020,AT10,2278,"King St Metro",,0,128911602,shp-10-51,2,2,
6749020,AT10,2278,"King St Metro",,0,128901502,shp-10-51,2,2,
6750020,AT10,2278,"King St Metro",,0,128911602,shp-10-51,2,2,
6751020,AT10,2278,"King St Metro",,0,128899002,shp-10-51,2,2,
6752020,AT10,2278,"King St Metro",,0,128911602,shp-10-51,2,2,
6753020,AT10,2278,"King St Metro",,0,128915302,shp-10-51,2,2,
6754020,AT10,2278,"King St Metro",,0,128905502,shp-10-51,2,2,
6755020,AT10,2278,"King St Metro",,0,128914902,shp-10-51,2,2,
6756020,AT10,2278,"King St Metro",,0,128918502,shp-10-51,2,2,
6757020,AT10,2278,"King St Metro",,0,128918102,shp-10-51,2,2,
6758020,AT10,2278,"King St Metro",,0,128911702,shp-10-51,2,2,
6759020,AT10,2278,"King St Metro",,0,128997202,shp-10-51,2,2,
6760020,AT10,2278,"King St Metro",,0,128911702,shp-10-51,2,2,
6761020,AT10,2278,"King St Metro",,0,128997202,shp-10-51,2,2,
6762020,AT10,2278,"King St Metro",,0,128899002,shp-10-51,2,2,
6701020,AT10,2278,"Potomac Yard Center",,1,128898902,shp-10-01,2,2,
6702020,AT10,2278,"Potomac Yard Center",,1,128904902,shp-10-01,2,2,
6703020,AT10,2278,"Potomac Yard Center",,1,128898902,shp-10-01,2,2,
6704020,AT10,2278,"Potomac Yard Center",,1,128908602,shp-10-01,2,2,
6705020,AT10,2278,"Potomac Yard Center",,1,128895302,shp-10-01,2,2,
6706020,AT10,2278,"Potomac Yard Center",,1,128898202,shp-10-01,2,2,
6707020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6708020,AT10,2278,"Potomac Yard Center",,1,128898202,shp-10-01,2,2,
6709020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6710020,AT10,2278,"Potomac Yard Center",,1,128899002,shp-10-01,2,2,
6711020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6712020,AT10,2278,"Potomac Yard Center",,1,128899002,shp-10-01,2,2,
6713020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6714020,AT10,2278,"Potomac Yard Center",,1,128899002,shp-10-01,2,2,
6715020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6716020,AT10,2278,"Potomac Yard Center",,1,128911602,shp-10-01,2,2,
6717020,AT10,2278,"Potomac Yard Center",,1,128901502,shp-10-01,2,2,
6718020,AT10,2278,"Potomac Yard Center",,1,128911602,shp-10-01,2,2,
6719020,AT10,2278,"Potomac Yard Center",,1,128899002,shp-10-01,2,2,
6720020,AT10,2278,"Potomac Yard Center",,1,128911602,shp-10-01,2,2,
6721020,AT10,2278,"Potomac Yard Center",,1,128915302,shp-10-01,2,2,
6722020,AT10,2278,"Potomac Yard Center",,1,128911602,shp-10-01,2,2,
6723020,AT10,2278,"Potomac Yard Center",,1,128914902,shp-10-01,2,2,
6724020,AT10,2278,"Potomac Yard Center",,1,128918502,shp-10-01,2,2,
6725020,AT10,2278,"Potomac Yard Center",,1,128918102,shp-10-01,2,2,
6726020,AT10,2278,"Potomac Yard Center",,1,128911702,shp-10-01,2,2,
6727020,AT10,2278,"Potomac Yard Center",,1,128997202,shp-10-01,2,2,
6728020,AT10,2278,"Potomac Yard Center",,1,128911702,shp-10-01,2,2,
6729020,AT10,2278,"Potomac Yard Center",,1,128997202,shp-10-01,2,2,
6730020,AT10,2278,"Potomac Yard Center",,1,128899002,shp-10-01,2,2,
6156020,AT2,2278,"Lincolnia",,0,128894802,shp-2-51,2,2,
6157020,AT2,2278,"Lincolnia",,0,128898502,shp-2-51,2,2,
6158020,AT2,2278,"Lincolnia",,0,128891902,shp-2-51,2,2,
6159020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6160020,AT2,2278,"Lincolnia",,0,128902002,shp-2-51,2,2,
6161020,AT2,2278,"Lincolnia",,0,128894802,shp-2-51,2,2,
6162020,AT2,2278,"Lincolnia",,0,128905302,shp-2-51,2,2,
6163020,AT2,2278,"Lincolnia",,0,128908402,shp-2-51,2,2,
6164020,AT2,2278,"Lincolnia",,0,128891902,shp-2-51,2,2,
6165020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6166020,AT2,2278,"Lincolnia",,0,128902002,shp-2-51,2,2,
6167020,AT2,2278,"Lincolnia",,0,128894802,shp-2-51,2,2,
6168020,AT2,2278,"Lincolnia",,0,128905302,shp-2-51,2,2,
6169020,AT2,2278,"Lincolnia",,0,128891902,shp-2-51,2,2,
6170020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6171020,AT2,2278,"Lincolnia",,0,128902002,shp-2-51,2,2,
6172020,AT2,2278,"Lincolnia",,0,128894802,shp-2-51,2,2,
6173020,AT2,2278,"Lincolnia",,0,128905302,shp-2-51,2,2,
6174020,AT2,2278,"Lincolnia",,0,128891902,shp-2-51,2,2,
6175020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6176020,AT2,2278,"Lincolnia",,0,128902002,shp-2-51,2,2,
6177020,AT2,2278,"Lincolnia",,0,128918002,shp-2-51,2,2,
6178020,AT2,2278,"Lincolnia",,0,128918802,shp-2-51,2,2,
6179020,AT2,2278,"Lincolnia",,0,128894802,shp-2-51,2,2,
6180020,AT2,2278,"Lincolnia",,0,129000402,shp-2-51,2,2,
6181020,AT2,2278,"Lincolnia",,0,129000502,shp-2-51,2,2,
6182020,AT2,2278,"Lincolnia",,0,129000702,shp-2-51,2,2,
6183020,AT2,2278,"Lincolnia",,0,128891902,shp-2-51,2,2,
6184020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6185020,AT2,2278,"Lincolnia",,0,128918002,shp-2-51,2,2,
6186020,AT2,2278,"Lincolnia",,0,128918802,shp-2-51,2,2,
6187020,AT2,2278,"Lincolnia",,0,128889102,shp-2-51,2,2,
6188020,AT2,2278,"Lincolnia",,0,128908102,shp-2-51,2,2,
6189020,AT2,2278,"Lincolnia",,0,128918802,shp-2-51,2,2,
6074020,AT2,2278,"Braddock Metro",,1,128894802,shp-2-01,2,2,
6075020,AT2,2278,"Braddock Metro",,1,128905302,shp-2-01,2,2,
6076020,AT2,2278,"Braddock Metro",,1,128898502,shp-2-01,2,2,
6077020,AT2,2278,"Braddock Metro",,1,128908402,shp-2-01,2,2,
6078020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6079020,AT2,2278,"Braddock Metro",,1,128898402,shp-2-01,2,2,
6080020,AT2,2278,"Braddock Metro",,1,128902002,shp-2-01,2,2,
6081020,AT2,2278,"Braddock Metro",,1,128905302,shp-2-01,2,2,
6082020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6083020,AT2,2278,"Braddock Metro",,1,128902002,shp-2-01,2,2,
6084020,AT2,2278,"Braddock Metro",,1,128894802,shp-2-01,2,2,
6085020,AT2,2278,"Braddock Metro",,1,128905302,shp-2-01,2,2,
6086020,AT2,2278,"Braddock Metro",,1,128891902,shp-2-01,2,2,
6087020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6088020,AT2,2278,"Braddock Metro",,1,128902002,shp-2-01,2,2,
6089020,AT2,2278,"Braddock Metro",,1,128911802,shp-2-01,2,2,
6090020,AT2,2278,"Braddock Metro",,1,128894802,shp-2-01,2,2,
6091020,AT2,2278,"Braddock Metro",,1,128905302,shp-2-01,2,2,
6092020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6093020,AT2,2278,"Braddock Metro",,1,128918002,shp-2-01,2,2,
6094020,AT2,2278,"Braddock Metro",,1,128918802,shp-2-01,2,2,
6095020,AT2,2278,"Braddock Metro",,1,129000702,shp-2-01,2,2,
6096020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6097020,AT2,2278,"Braddock Metro",,1,128918802,shp-2-01,2,2,
6136020,AT2,2278,"Braddock Metro",,1,128891902,shp-2-01,2,2,
6137020,AT2,2278,"Braddock Metro",,1,128902002,shp-2-01,2,2,
6138020,AT2,2278,"Braddock Metro",,1,129000402,shp-2-01,2,2,
6139020,AT2,2278,"Braddock Metro",,1,128891902,shp-2-01,2,2,
6140020,AT2,2278,"Braddock Metro",,1,128898402,shp-2-01,2,2,
6141020,AT2,2278,"Braddock Metro",,1,128894802,shp-2-01,2,2,
6142020,AT2,2278,"King St Metro",,1,128892302,shp-2-04,2,2,
6143020,AT2,2278,"Braddock Metro",,1,128891902,shp-2-01,2,2,
6144020,AT2,2278,"Braddock Metro",,1,128891902,shp-2-01,2,2,
6145020,AT2,2278,"Braddock Metro",,1,128918802,shp-2-01,2,2,
6146020,AT2,2278,"Braddock Metro",,1,128908102,shp-2-01,2,2,
6149020,AT2,2278,"King St Metro",,1,128904702,shp-2-03,2,2,
7397020,AT2,2278,"Braddock Metro",,1,128918002,shp-2-01,2,2,
7398020,AT2,2278,"Braddock Metro",,1,128889102,shp-2-01,2,2,
7401020,AT2,2278,"King St Metro",,1,128904902,shp-2-03,2,2,
7196020,AT2X,2278,"Mark Center Express",,0,128901402,shp-2X-51,2,2,
7197020,AT2X,2278,"Mark Center Express",,0,128901902,shp-2X-51,2,2,
7198020,AT2X,2278,"Mark Center Express",,0,128905002,shp-2X-51,2,2,
7199020,AT2X,2278,"Mark Center Express",,0,128901402,shp-2X-51,2,2,
7200020,AT2X,2278,"Mark Center Express",,0,128901902,shp-2X-51,2,2,
7201020,AT2X,2278,"Mark Center Express",,0,128908202,shp-2X-51,2,2,
7202020,AT2X,2278,"Mark Center Express",,0,128905002,shp-2X-51,2,2,
7203020,AT2X,2278,"Mark Center Express",,0,128901402,shp-2X-51,2,2,
7204020,AT2X,2278,"Mark Center Express",,0,128901902,shp-2X-51,2,2,
7205020,AT2X,2278,"Mark Center Express",,0,128908202,shp-2X-51,2,2,
7206020,AT2X,2278,"Mark Center Express",,0,128905002,shp-2X-51,2,2,
7207020,AT2X,2278,"Mark Center Express",,0,128901402,shp-2X-51,2,2,
7208020,AT2X,2278,"Mark Center Express",,0,128908202,shp-2X-51,2,2,
7209020,AT2X,2278,"Mark Center Express",,0,128914902,shp-2X-51,2,2,
7210020,AT2X,2278,"Mark Center Express",,0,128914602,shp-2X-51,2,2,
7211020,AT2X,2278,"Mark Center Express",,0,128914902,shp-2X-51,2,2,
7212020,AT2X,2278,"Mark Center Express",,0,128918302,shp-2X-51,2,2,
7213020,AT2X,2278,"Mark Center Express",,0,128914602,shp-2X-51,2,2,
7214020,AT2X,2278,"Mark Center Express",,0,128997602,shp-2X-51,2,2,
7215020,AT2X,2278,"Mark Center Express",,0,128914902,shp-2X-51,2,2,
7216020,AT2X,2278,"Mark Center Express",,0,128918302,shp-2X-51,2,2,
7217020,AT2X,2278,"Mark Center Express",,0,128914602,shp-2X-51,2,2,
7218020,AT2X,2278,"Mark Center Express",,0,128997602,shp-2X-51,2,2,
7173020,AT2X,2278,"King St Metro Express",,1,128901402,shp-2X-01,2,2,
7174020,AT2X,2278,"King St Metro Express",,1,128901902,shp-2X-01,2,2,
7175020,AT2X,2278,"King St Metro Express",,1,128905002,shp-2X-01,2,2,
7176020,AT2X,2278,"King St Metro Express",,1,128901402,shp-2X-01,2,2,
7177020,AT2X,2278,"King St Metro Express",,1,128901902,shp-2X-01,2,2,
7178020,AT2X,2278,"King St Metro Express",,1,128908202,shp-2X-01,2,2,
7179020,AT2X,2278,"King St Metro Express",,1,128905002,shp-2X-01,2,2,
7180020,AT2X,2278,"King St Metro Express",,1,128901402,shp-2X-01,2,2,
7181020,AT2X,2278,"King St Metro Express",,1,128901902,shp-2X-01,2,2,
7182020,AT2X,2278,"King St Metro Express",,1,128905002,shp-2X-01,2,2,
7183020,AT2X,2278,"King St Metro Express",,1,128914602,shp-2X-02,2,2,
7184020,AT2X,2278,"King St Metro Express",,1,128914902,shp-2X-02,2,2,
7185020,AT2X,2278,"King St Metro Express",,1,128918302,shp-2X-02,2,2,
7186020,AT2X,2278,"King St Metro Express",,1,128914602,shp-2X-02,2,2,
7187020,AT2X,2278,"King St Metro Express",,1,128997602,shp-2X-02,2,2,
7188020,AT2X,2278,"King St Metro Express",,1,128914902,shp-2X-02,2,2,
7189020,AT2X,2278,"King St Metro Express",,1,128918302,shp-2X-02,2,2,
7190020,AT2X,2278,"King St Metro Express",,1,128914602,shp-2X-02,2,2,
7191020,AT2X,2278,"King St Metro Express",,1,128997602,shp-2X-02,2,2,
7192020,AT2X,2278,"King St Metro Express",,1,128914902,shp-2X-02,2,2,
7193020,AT2X,2278,"King St Metro Express",,1,128918302,shp-2X-02,2,2,
7194020,AT2X,2278,"King St Metro Express",,1,128914602,shp-2X-02,2,2,
7195020,AT2X,2278,"King St Metro Express",,1,128997602,shp-2X-02,2,2,
7297020,AT2X,2278,"King St Metro Express",,1,128908202,shp-2X-01,2,2,
6190020,AT3,2278,"Hunting Point via City Hall",,0,128892402,shp-3-59,2,2,
6191020,AT3,2278,"Hunting Point via City Hall",,0,128895402,shp-3-59,2,2,
6192020,AT3,2278,"Hunting Point via City Hall",,0,128905402,shp-3-59,2,2,
6193020,AT3,2278,"Hunting Point via City Hall",,0,128888402,shp-3-59,2,2,
6194020,AT3,2278,"Hunting Point via City Hall",,0,128888502,shp-3-59,2,2,
6195020,AT3,2278,"Hunting Point via City Hall",,0,128891802,shp-3-59,2,2,
6196020,AT3,2278,"Hunting Point via City Hall",,0,128892402,shp-3-59,2,2,
6197020,AT3,2278,"Hunting Point via City Hall",,0,128898802,shp-3-59,2,2,
6198020,AT3,2278,"Hunting Point via City Hall",,0,128915202,shp-3-58,2,2,
6199020,AT3,2278,"Hunting Point via City Hall",,0,128915002,shp-3-58,2,2,
6200020,AT3,2278,"Hunting Point via City Hall",,0,128997502,shp-3-58,2,2,
6201020,AT3,2278,"Hunting Point via City Hall",,0,128997902,shp-3-58,2,2,
6202020,AT3,2278,"Hunting Point via City Hall",,0,128997802,shp-3-58,2,2,
6203020,AT3,2278,"Hunting Point via City Hall",,0,128997702,shp-3-58,2,2,
6204020,AT3,2278,"Hunting Point via City Hall",,0,128918202,shp-3-58,2,2,
6205020,AT3,2278,"Hunting Point via City Hall",,0,128915002,shp-3-58,2,2,
6206020,AT3,2278,"Hunting Point via City Hall",,0,128997902,shp-3-58,2,2,
6207020,AT3,2278,"Hunting Point via City Hall",,0,128997802,shp-3-58,2,2,
6208020,AT3,2278,"Hunting Point via City Hall",,0,128997702,shp-3-58,2,2,
6209020,AT3,2278,"Hunting Point via City Hall",,0,128918202,shp-3-58,2,2,
6210020,AT3,2278,"Hunting Point via City Hall",,0,128915002,shp-3-58,2,2,
7296020,AT3,2278,"City Hall via Parkfairfax",,0,128888402,shp-3-57,2,2,
7405020,AT3,2278,"Hunting Point via City Hall",,0,128888302,shp-3-59,2,2,
7406020,AT3,2278,"Hunting Point via City Hall",,0,128888502,shp-3-59,2,2,
7407020,AT3,2278,"Hunting Point via City Hall",,0,128891502,shp-3-59,2,2,
7408020,AT3,2278,"Hunting Point via City Hall",,0,128997902,shp-3-58,2,2,
7409020,AT3,2278,"Hunting Point via City Hall",,0,128918402,shp-3-58,2,2,
7410020,AT3,2278,"Hunting Point via City Hall",,0,128997702,shp-3-58,2,2,
7933020,AT3,2278,"Braddock Metro",,0,128908802,shp-3-53,2,2,
7934020,AT3,2278,"Braddock Metro",,0,128911302,shp-3-53,2,2,
7935020,AT3,2278,"Braddock Metro",,0,128908902,shp-3-53,2,2,
7936020,AT3,2278,"Braddock Metro",,0,128911502,shp-3-53,2,2,
7937020,AT3,2278,"Braddock Metro",,0,128911402,shp-3-53,2,2,
7938020,AT3,2278,"Braddock Metro",,0,128908802,shp-3-53,2,2,
7939020,AT3,2278,"Braddock Metro",,0,128911302,shp-3-53,2,2,
7940020,AT3,2278,"Braddock Metro",,0,128908902,shp-3-53,2,2,
7941020,AT3,2278,"Braddock Metro",,0,128911502,shp-3-53,2,2,
7942020,AT3,2278,"Braddock Metro",,0,128911402,shp-3-53,2,2,
7943020,AT3,2278,"Braddock Metro",,0,128908802,shp-3-53,2,2,
6009020,AT3,2278,"Pentagon M via Parkfairfax",,1,128892402,shp-3-12,2,2,
6010020,AT3,2278,"Pentagon M via Parkfairfax",,1,128895402,shp-3-12,2,2,
6011020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888302,shp-3-12,2,2,
6012020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888502,shp-3-12,2,2,
6013020,AT3,2278,"Pentagon M via Parkfairfax",,1,128891502,shp-3-12,2,2,
6014020,AT3,2278,"Pentagon M via Parkfairfax",,1,128892402,shp-3-12,2,2,
6015020,AT3,2278,"Pentagon M via Parkfairfax",,1,128895402,shp-3-12,2,2,
6016020,AT3,2278,"Pentagon M via Parkfairfax",,1,128905402,shp-3-12,2,2,
6017020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888402,shp-3-12,2,2,
6018020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888502,shp-3-12,2,2,
6019020,AT3,2278,"Pentagon M via Parkfairfax",,1,128891802,shp-3-12,2,2,
6020020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128915002,shp-3-10,2,2,
6021020,AT3,2278,"NB City Hall-Pentagon M LOCAL",,1,128918602,shp-3-11,2,2,
6022020,AT3,2278,"Pentagon M via Parkfairfax",,1,128915202,shp-3-13,2,2,
6023020,AT3,2278,"Pentagon M via Parkfairfax",,1,128915002,shp-3-13,2,2,
6024020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997502,shp-3-13,2,2,
6025020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997902,shp-3-13,2,2,
6026020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997802,shp-3-13,2,2,
6027020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997702,shp-3-13,2,2,
6028020,AT3,2278,"Pentagon M via Parkfairfax",,1,128918202,shp-3-13,2,2,
6029020,AT3,2278,"Pentagon M via Parkfairfax",,1,128915002,shp-3-13,2,2,
6030020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997902,shp-3-13,2,2,
6131020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997702,shp-3-13,2,2,
6132020,AT3,2278,"Pentagon M via Parkfairfax",,1,128892402,shp-3-12,2,2,
7402020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888302,shp-3-12,2,2,
7403020,AT3,2278,"Pentagon M via Parkfairfax",,1,128888502,shp-3-12,2,2,
7404020,AT3,2278,"Pentagon M via Parkfairfax",,1,128891502,shp-3-12,2,2,
7411020,AT3,2278,"Pentagon M via Parkfairfax",,1,128918202,shp-3-13,2,2,
7412020,AT3,2278,"Pentagon M via Parkfairfax",,1,128915002,shp-3-13,2,2,
7413020,AT3,2278,"Pentagon M via Parkfairfax",,1,128997902,shp-3-13,2,2,
7922020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128908902,shp-3-10,2,2,
7923020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911502,shp-3-10,2,2,
7924020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911402,shp-3-10,2,2,
7925020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128908802,shp-3-10,2,2,
7926020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911302,shp-3-10,2,2,
7927020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128908902,shp-3-10,2,2,
7928020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911502,shp-3-10,2,2,
7929020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911402,shp-3-10,2,2,
7930020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128908802,shp-3-10,2,2,
7931020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128911302,shp-3-10,2,2,
7932020,AT3,2278,"Pentagon Metro via Parkfairfax",,1,128908902,shp-3-10,2,2,
6001020,AT3-4,2278,"ParkFairfax - Old Town/City Hall",,1,128889002,shp-34-03,2,2,
6002020,AT3-4,2278,"ParkFairfax - Old Town/City Hall",,1,128889002,shp-34-03,2,2,
6003020,AT3-4,2278,"ParkFairfax - Old Town/City Hall",,1,128889002,shp-34-03,2,2,
